"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/10/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/10/2025";"1100";"13,8";"";"";"92,0";"";"";"12,5";"";"";"863,3";"";"";"1,4";"355,0";"";"1161,60";"0,0"
"04/10/2025";"1200";"15,4";"15,9";"13,8";"85,0";"94,0";"85,0";"12,9";"13,8";"12,5";"863,6";"863,6";"863,3";"1,3";"359,0";"5,4";"1782,20";"0,0"
"04/10/2025";"1300";"15,9";"16,3";"15,3";"85,0";"89,0";"83,0";"13,4";"14,1";"12,8";"863,6";"864,0";"863,5";"1,3";"351,0";"4,9";"2205,90";"0,0"
"04/10/2025";"1400";"17,4";"17,8";"15,9";"81,0";"88,0";"77,0";"14,0";"14,8";"13,3";"863,4";"863,8";"863,4";"0,9";"359,0";"4,3";"3101,60";"0,0"
"04/10/2025";"1500";"18,5";"18,5";"16,6";"78,0";"84,0";"77,0";"14,6";"15,5";"13,1";"863,0";"863,4";"863,0";"0,9";"327,0";"4,7";"2982,30";"0,0"
"04/10/2025";"1600";"17,4";"19,5";"17,4";"77,0";"79,0";"72,0";"13,4";"15,0";"13,1";"862,8";"863,0";"862,7";"1,4";"352,0";"4,9";"2728,50";"0,0"
"04/10/2025";"1700";"18,0";"19,5";"17,1";"80,0";"81,0";"74,0";"14,4";"15,5";"13,2";"862,0";"862,8";"862,0";"1,2";"9,0";"4,5";"1962,50";"0,0"
"04/10/2025";"1800";"17,1";"18,4";"17,1";"80,0";"81,0";"76,0";"13,6";"14,7";"13,3";"861,5";"862,1";"861,5";"0,9";"360,0";"3,5";"2017,00";"0,0"
"04/10/2025";"1900";"17,2";"17,6";"16,2";"81,0";"85,0";"79,0";"13,8";"14,6";"13,1";"861,3";"861,6";"861,2";"0,7";"348,0";"2,5";"1336,90";"0,0"
"04/10/2025";"2000";"18,0";"18,1";"17,1";"81,0";"82,0";"79,0";"14,6";"14,7";"13,8";"861,3";"861,3";"861,1";"0,6";"357,0";"2,7";"1290,70";"0,0"
"04/10/2025";"2100";"16,4";"18,0";"16,4";"85,0";"85,0";"79,0";"13,9";"14,5";"13,9";"861,4";"861,4";"861,2";"0,7";"11,0";"2,7";"301,70";"0,0"
"04/10/2025";"2200";"15,4";"16,4";"15,4";"90,0";"90,0";"85,0";"13,7";"13,9";"13,5";"861,3";"861,5";"861,3";"1,1";"5,0";"3,2";"8,60";"0,0"
"04/10/2025";"2300";"15,5";"15,6";"15,3";"92,0";"92,0";"90,0";"14,2";"14,2";"13,7";"861,7";"861,7";"861,3";"0,6";"3,0";"3,3";"";"0,0"
"05/10/2025";"0000";"15,9";"15,9";"15,5";"93,0";"93,0";"91,0";"14,7";"14,7";"14,2";"861,8";"861,9";"861,6";"1,8";"14,0";"5,0";"";"0,0"
"05/10/2025";"0100";"16,2";"16,3";"15,8";"92,0";"93,0";"92,0";"15,0";"15,1";"14,6";"861,9";"862,1";"861,7";"1,4";"11,0";"4,8";"";"0,0"
"05/10/2025";"0200";"16,5";"16,5";"16,1";"93,0";"93,0";"92,0";"15,4";"15,4";"14,9";"862,3";"862,5";"861,8";"0,7";"1,0";"4,4";"";"0,0"
"05/10/2025";"0300";"16,2";"16,6";"16,1";"94,0";"94,0";"93,0";"15,2";"15,4";"15,1";"862,0";"862,3";"861,9";"0,6";"355,0";"4,8";"";"0,0"
"05/10/2025";"0400";"16,2";"16,3";"16,1";"94,0";"95,0";"94,0";"15,3";"15,4";"15,2";"861,6";"862,0";"861,6";"0,3";"358,0";"3,9";"";"0,0"
"05/10/2025";"0500";"15,9";"16,2";"15,8";"94,0";"95,0";"94,0";"15,0";"15,3";"14,9";"861,3";"861,6";"861,3";"0,6";"354,0";"3,1";"";"0,0"
"05/10/2025";"0600";"15,2";"15,9";"15,1";"94,0";"95,0";"93,0";"14,2";"14,9";"14,1";"861,3";"861,3";"861,2";"0,6";"347,0";"2,9";"";"0,0"
"05/10/2025";"0700";"15,0";"15,3";"14,9";"92,0";"94,0";"92,0";"13,7";"14,3";"13,6";"861,2";"861,3";"861,0";"0,6";"347,0";"2,3";"";"0,0"
"05/10/2025";"0800";"15,5";"15,6";"14,8";"86,0";"92,0";"86,0";"13,3";"14,0";"13,0";"861,3";"861,3";"861,1";"0,7";"353,0";"2,9";"";"0,0"
"05/10/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/10/2025";"1100";"18,8";"";"";"70,0";"";"";"13,3";"";"";"862,7";"";"";"1,0";"357,0";"";"850,30";"0,0"
"05/10/2025";"1200";"20,4";"20,4";"18,8";"63,0";"71,0";"62,0";"13,0";"13,8";"12,3";"863,0";"863,1";"862,7";"1,2";"349,0";"4,0";"2015,20";"0,0"
"05/10/2025";"1300";"22,5";"22,5";"20,4";"57,0";"64,0";"54,0";"13,6";"14,1";"12,1";"862,9";"863,1";"862,8";"1,4";"327,0";"4,6";"2673,90";"0,0"
"05/10/2025";"1400";"24,0";"24,0";"22,0";"51,0";"58,0";"49,0";"13,1";"14,0";"12,0";"862,3";"862,9";"862,3";"1,2";"325,0";"4,4";"3131,80";"0,0"
"05/10/2025";"1500";"25,2";"25,4";"23,6";"47,0";"53,0";"45,0";"13,0";"15,0";"11,9";"861,4";"862,3";"861,3";"1,3";"315,0";"5,5";"3365,50";"0,2"
"05/10/2025";"1600";"25,4";"26,0";"24,7";"48,0";"51,0";"45,0";"13,8";"14,8";"12,3";"860,7";"861,4";"860,7";"2,1";"301,0";"5,0";"3556,70";"0,0"
"05/10/2025";"1700";"25,8";"26,1";"24,6";"53,0";"54,0";"47,0";"15,4";"15,5";"13,4";"860,1";"860,7";"860,1";"1,6";"293,0";"5,3";"2891,50";"0,0"
"05/10/2025";"1800";"24,4";"26,6";"24,4";"57,0";"57,0";"50,0";"15,3";"16,2";"14,3";"859,8";"860,1";"859,7";"1,8";"300,0";"5,1";"2590,80";"0,0"
"05/10/2025";"1900";"25,1";"25,4";"24,0";"55,0";"60,0";"52,0";"15,4";"16,1";"14,7";"859,3";"859,8";"859,3";"1,3";"326,0";"4,9";"1683,70";"0,0"
"05/10/2025";"2000";"24,7";"25,1";"24,3";"58,0";"60,0";"53,0";"16,0";"16,5";"15,1";"859,4";"859,4";"859,3";"0,9";"316,0";"3,9";"1163,40";"0,0"
"05/10/2025";"2100";"23,1";"24,9";"23,1";"62,0";"62,0";"57,0";"15,3";"16,2";"15,3";"859,4";"859,5";"859,3";"0,6";"356,0";"3,5";"396,20";"0,0"
"05/10/2025";"2200";"20,9";"23,1";"20,5";"74,0";"74,0";"62,0";"16,0";"16,0";"15,3";"859,6";"859,7";"859,4";"0,1";"350,0";"2,8";"9,40";"0,0"
"05/10/2025";"2300";"19,1";"21,1";"19,1";"84,0";"84,0";"73,0";"16,4";"16,4";"15,9";"859,9";"860,3";"859,5";"0,0";"63,0";"3,3";"";"0,8"
"06/10/2025";"0000";"19,2";"19,2";"17,9";"79,0";"87,0";"79,0";"15,5";"16,4";"15,2";"860,0";"860,0";"859,6";"0,3";"264,0";"3,2";"";"0,0"
"06/10/2025";"0100";"19,4";"19,9";"19,2";"71,0";"79,0";"69,0";"14,1";"15,5";"13,8";"860,0";"860,4";"860,0";"0,4";"352,0";"3,2";"";"0,0"
"06/10/2025";"0200";"20,1";"20,3";"19,3";"71,0";"72,0";"68,0";"14,7";"14,7";"14,0";"859,3";"860,1";"859,2";"0,6";"350,0";"3,4";"";"0,0"
"06/10/2025";"0300";"20,2";"20,3";"19,8";"69,0";"72,0";"69,0";"14,4";"14,7";"14,4";"859,4";"859,5";"859,2";"1,2";"351,0";"5,4";"";"0,0"
"06/10/2025";"0400";"20,1";"20,4";"19,8";"69,0";"71,0";"68,0";"14,3";"14,5";"14,2";"858,6";"859,4";"858,6";"0,7";"1,0";"5,4";"";"0,0"
"06/10/2025";"0500";"20,3";"20,4";"19,9";"65,0";"69,0";"65,0";"13,5";"14,3";"13,5";"857,5";"858,6";"857,3";"1,0";"343,0";"5,6";"";"0,0"
"06/10/2025";"0600";"20,9";"20,9";"20,3";"59,0";"65,0";"59,0";"12,5";"13,5";"12,5";"856,4";"857,5";"856,4";"2,2";"344,0";"7,8";"";"0,0"
"06/10/2025";"0700";"20,4";"21,3";"20,4";"61,0";"61,0";"56,0";"12,6";"12,6";"12,0";"856,4";"856,4";"855,8";"3,0";"325,0";"7,8";"";"0,0"
"06/10/2025";"0800";"19,5";"20,4";"19,4";"66,0";"66,0";"61,0";"13,0";"13,0";"12,5";"856,6";"857,0";"856,4";"2,2";"344,0";"7,5";"";"0,0"
"06/10/2025";"0900";"19,5";"19,5";"19,0";"64,0";"68,0";"64,0";"12,6";"13,1";"12,6";"856,8";"857,0";"856,6";"1,6";"356,0";"7,5";"";"0,0"
"06/10/2025";"1000";"20,2";"20,2";"19,4";"58,0";"65,0";"58,0";"11,8";"12,6";"11,8";"857,0";"857,0";"856,4";"1,8";"342,0";"6,8";"27,60";"0,0"
"06/10/2025";"1100";"15,3";"20,3";"15,3";"93,0";"93,0";"58,0";"14,2";"14,2";"11,8";"860,4";"860,4";"856,9";"1,1";"285,0";"7,0";"26,90";"4,4"
"06/10/2025";"1200";"15,0";"15,3";"14,9";"97,0";"97,0";"93,0";"14,5";"14,6";"14,2";"859,0";"860,4";"859,0";"0,3";"311,0";"3,2";"138,20";"3,8"
"06/10/2025";"1300";"15,9";"15,9";"15,0";"95,0";"97,0";"95,0";"15,1";"15,1";"14,5";"858,9";"859,4";"858,8";"0,8";"318,0";"3,5";"838,10";"1,6"
"06/10/2025";"1400";"15,4";"16,2";"15,4";"93,0";"95,0";"92,0";"14,3";"15,3";"14,3";"858,9";"858,9";"858,3";"1,1";"305,0";"3,9";"909,40";"1,0"
"06/10/2025";"1500";"14,7";"15,4";"14,7";"97,0";"97,0";"93,0";"14,2";"14,4";"14,2";"859,1";"859,2";"858,9";"1,3";"300,0";"3,4";"151,90";"5,8"
"06/10/2025";"1600";"15,5";"15,6";"14,6";"96,0";"97,0";"96,0";"14,9";"15,0";"14,2";"858,3";"859,3";"858,2";"1,3";"317,0";"5,7";"516,50";"4,8"
"06/10/2025";"1700";"15,4";"15,7";"15,3";"97,0";"97,0";"94,0";"14,9";"15,0";"14,5";"857,8";"858,3";"857,8";"0,8";"303,0";"5,7";"338,00";"0,0"
"06/10/2025";"1800";"10,7";"15,4";"10,7";"96,0";"98,0";"91,0";"10,2";"14,9";"10,2";"858,3";"858,4";"857,8";"2,1";"197,0";"3,9";"188,60";"1,0"
"06/10/2025";"1900";"10,7";"10,8";"10,3";"97,0";"97,0";"95,0";"10,3";"10,3";"9,5";"858,4";"858,8";"858,0";"1,1";"183,0";"3,9";"278,30";"0,4"
"06/10/2025";"2000";"11,1";"11,1";"10,7";"89,0";"97,0";"89,0";"9,4";"10,4";"9,3";"858,7";"858,8";"858,4";"0,9";"112,0";"2,7";"222,20";"0,0"
"06/10/2025";"2100";"11,8";"12,1";"11,1";"84,0";"91,0";"83,0";"9,2";"10,3";"9,2";"859,3";"859,3";"858,2";"1,2";"176,0";"2,3";"80,70";"0,0"
"06/10/2025";"2200";"10,9";"11,8";"10,9";"92,0";"92,0";"84,0";"9,7";"9,9";"9,3";"859,4";"859,6";"859,2";"1,4";"102,0";"2,5";"11,60";"0,0"
"06/10/2025";"2300";"11,0";"11,2";"10,9";"91,0";"92,0";"90,0";"9,6";"9,7";"9,5";"859,6";"859,7";"859,4";"0,2";"131,0";"2,6";"";"0,0"
"07/10/2025";"0000";"10,5";"11,0";"10,5";"97,0";"97,0";"91,0";"10,1";"10,1";"9,6";"860,5";"860,6";"859,6";"1,0";"149,0";"1,9";"";"0,0"
"07/10/2025";"0100";"10,6";"10,7";"10,4";"96,0";"97,0";"96,0";"10,1";"10,2";"10,0";"860,9";"861,0";"860,4";"0,7";"147,0";"2,7";"";"0,0"
"07/10/2025";"0200";"10,5";"10,6";"10,4";"97,0";"97,0";"96,0";"10,0";"10,0";"9,9";"860,8";"860,9";"860,5";"0,3";"142,0";"1,7";"0,10";"0,0"
"07/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
